oee1;oee2;oee3;availability;performance;quality;capacity_utilization;oae;theoretical_run_rate;actual_run_rate;line_name;line_category;batch_number;order_number;start;stop;material_number;material_name;material_category_name;runrate_per_minute;planned_quantity;max_operating_time_min;actual_operating_time_min;actual_runtime_min;actual_runtime_total_product_min;actual_runtime_no_product_min;theoretical_runtime_min;theoretical_runtime_good_product_min;speed_losses_min;scrap_losses_min;total_quantity;good_quantity;rejects;target_quantity;tpm_min;planned_downtime_min;changeover_time_min;operational_downtime_min;planned_maintenance_min;cleaning_min;organizational_downtime_min;unplanned_downtime_min;equipment_breakdown_min;availability_of_materials_min;availability_of_operators_min;itot_fault_min;non_technical_breakdown_min;adjustment_min;non_commercial_and_strategic_activities_min;projects_min;test_and_validation_min;not_scheduled_time_min;unscheduled_time_min;uptime_min;line_status_duration_min;alarm_duration_min;alarm_count;line_status_count;upd_ts;site_oid;line_oid
0,543213795218861;0,543213795218861;NULL;0,569186651646006;0,968810784249767;0,985092742437445;1;0,551434166365666;200;193,762156849953;Abfüllanlage 4-E2G;NULL;86102699;NULL;2025-05-19 22:57:55.6260070;2025-05-20 08:40:37.5510101;07250932001;NULL;NULL;200;NULL;582,698751;582,698751;331,664351;331,664351;0;321,32;316,53;10,344351;4,79;64264;63306;0;66332,8702;202,12745;59,251301;NULL;NULL;NULL;NULL;NULL;191,783099;191,783099;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;331,664351;582,698751;0;0;739;2025-05-21 03:20:25.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,544246827228656;0,544246827228656;NULL;0,634316755963732;0,870427937713647;0,985727562400425;1;0,552127025750722;200;174,085587542729;Abfüllanlage 4-E2G;NULL;88310499;NULL;2025-09-09 16:21:24.5450134;2025-09-09 18:37:49.6180114;08898367001;NULL;NULL;200;NULL;136,417883;136,417883;86,532149;86,532149;0;75,32;74,245;11,212149;1,075;15064;14849;0;17306,4298;42,554483;18,5434;NULL;NULL;NULL;NULL;NULL;31,342334;31,342334;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;86,532149;136,417883;0;0;94;2025-09-24 17:32:22.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0;0;NULL;0,00470024087499037;0;NULL;1;0;200;0;Abfüllanlage 4-E2G;NULL;23102025;NULL;2025-10-23 12:58:16.3930053;2025-10-23 16:45:12.9250030;12345678911;NULL;NULL;200;NULL;226,942199;226,942199;1,066683;1,066683;0;0;0;1,066683;0;0;0;0;213,3366;3,266666;223,675533;NULL;NULL;NULL;NULL;NULL;2,199983;2,199983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,066683;226,942199;0;0;6;2025-10-24 07:24:08.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,592998941838066;0,592998941838066;NULL;0,658670670201183;0,918801386879998;0,97985982372264;1;0,605187525278025;200;183,760277376;Abfüllanlage 4-E2G;NULL;93398799;NULL;2026-02-25 18:54:32.5350036;2026-02-26 11:50:39.4230041;09042784001;NULL;NULL;200;NULL;1016,114798;1016,114798;669,285015;669,285015;0;614,94;602,555;54,345015;12,385;122988;120511;0;133857,003;317,892232;83,282566;NULL;NULL;NULL;NULL;NULL;263,547217;263,547217;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;669,285015;1016,114798;0;0;647;2026-02-26 16:13:54.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,291485452311937;0,291485452311937;NULL;0,835527836848428;0,384689928171636;0,906870229007634;1;0,321419143542624;200;76,9379856343272;Abfüllanlage 4-E2G;NULL;91808399;NULL;2025-08-05 20:42:50.8160095;2025-08-05 21:23:36.2210083;07240589001;NULL;NULL;200;NULL;40,756751;40,756751;34,0534;34,0534;0;13,1;11,88;20,9534;1,22;2620;2376;0;6810,68;27,569734;0,087017;NULL;NULL;NULL;NULL;NULL;6,616334;6,616334;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,0534;40,756751;0;0;35;2025-08-06 19:14:18.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,484743514379786;0,484744557333203;NULL;0,728906583765148;0,672276577712583;0,989220454844222;0,999997848447391;0,490026823605804;200;134,455315542517;Abfüllanlage 4-E2G;NULL;90019399;NULL;2025-09-25 06:46:47.3510131;2025-09-25 08:04:24.4530029;09607609001;NULL;NULL;200;NULL;77,618367;77,6182;56,576417;56,576417;0;38,035;37,625;18,541417;0,41;7607;7525;0;11315,2834;39,57565;0,00755;NULL;NULL;NULL;NULL;NULL;21,034233;21,034233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,000167;56,576417;77,618367;0;0;61;2025-09-28 23:28:33.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,255743683450698;0,255743683450698;NULL;0,491220933633436;0,54717048546068;0,951492537313433;1;0,268781596724656;200;109,434097092136;Abfüllanlage 4-E2G;NULL;92148799;NULL;2025-10-22 19:14:57.7320098;2025-10-22 19:54:50.7530059;07231750001;NULL;NULL;200;NULL;39,883683;39,883683;19,5917;19,5917;0;10,72;10,2;8,8717;0,52;2144;2040;0;3918,34;22,471416;6,692267;NULL;NULL;NULL;NULL;NULL;13,599716;13,599716;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,5917;39,883683;0;0;44;2025-10-23 16:52:52.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,50188235881349;0,50188235881349;NULL;0,512001033329558;0,988017406448215;0,992125237191651;1;0,505865933049076;200;197,603481289643;Abfüllanlage 4-E2G;NULL;85387499;NULL;2025-02-12 16:51:31.6930084;2025-02-12 23:48:14.3650054;09042784001;NULL;NULL;200;NULL;416,7112;416,7112;213,356565;213,356565;0;210,8;209,14;2,556565;1,66;42160;41828;0;42671,313;205,9112;NULL;NULL;NULL;NULL;NULL;NULL;203,354635;203,354635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;213,356565;416,7112;0;0;376;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,106893278068628;0,106893278068628;NULL;0,132538285300091;0,832875701211699;0,968342194296762;1;0,110387917306709;200;166,57514024234;Abfüllanlage 4-E2G;NULL;86480599;NULL;2025-02-26 03:39:12.1790008;2025-02-26 09:54:03.7710113;12151863001;NULL;NULL;200;NULL;374,859867;374,859867;49,683284;49,683284;0;41,38;40,07;8,303284;1,31;8276;8014;0;9936,6568;333,479867;NULL;NULL;NULL;NULL;NULL;NULL;325,176583;325,176583;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;49,683284;374,859867;0;0;69;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,399892510757138;0,399892510757138;NULL;0,502718721514576;0,812840521083727;0,978617248752673;1;0,408630147554453;200;162,568104216745;Abfüllanlage 4-E2G;NULL;85931899;NULL;2025-03-28 00:35:00.0220031;2025-03-28 02:00:50.1560058;08331421001;NULL;NULL;200;NULL;85,835566;85,835566;43,151146;43,151146;0;35,075;34,325;8,076146;0,75;7015;6865;0;8630,2292;50,760566;NULL;NULL;NULL;NULL;NULL;NULL;42,68442;42,68442;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;43,151146;85,835566;0;0;188;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0472403305506361;0,0472403305506361;NULL;0,24613298372513;0,226689105865626;0,846666666666667;1;0,0557956660046883;200;45,3378211731252;Abfüllanlage 4-E2G;NULL;86012499;NULL;2025-02-06 18:15:54.9360046;2025-02-06 19:09:40.9930114;07217862529;NULL;NULL;200;NULL;53,767617;53,767617;13,233984;13,233984;0;3;2,54;10,233984;0,46;600;508;0;2646,7968;50,767617;NULL;NULL;NULL;NULL;NULL;NULL;40,533633;40,533633;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13,233984;53,767617;0;0;22;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,699519345135285;0,699519345135285;NULL;0,721135387313322;0,979798539110605;0,99002493765586;1;0,706567398990553;200;195,959707822121;Abfüllanlage 4-E2G;NULL;85367399;NULL;2025-02-04 09:29:35.7830047;2025-02-04 18:11:43.5800018;07217854001;NULL;NULL;200;NULL;522,129949;522,129949;376,526383;376,526383;0;368,92;365,24;7,606383;3,68;73784;73048;0;75305,2766;153,209949;NULL;NULL;NULL;NULL;NULL;NULL;145,603566;145,603566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;376,526383;522,129949;0;0;304;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,657072199837455;0,657072199837455;NULL;0,69864024454957;0,961143393810876;0,978523609218556;1;0,671493455699234;200;192,228678762175;Abfüllanlage 4-E2G;NULL;91214999;NULL;2025-10-27 16:09:13.3560028;2025-10-28 08:54:40.9730072;07218494001;NULL;NULL;200;NULL;1005,460283;1005,460283;702,455018;702,455018;0;675,16;660,66;27,295018;14,5;135032;132132;0;140491,0036;169,438234;160,862049;NULL;NULL;NULL;NULL;NULL;142,143216;142,143216;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;702,455018;1005,460283;0;0;608;2025-10-30 21:58:01.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,333115442259219;0,333115442259219;NULL;0,464394732121613;0,86288187661879;0,831296847725639;1;0,400717797944977;200;172,576375323758;Abfüllanlage 4-E2G;NULL;86480699;NULL;2025-02-26 11:18:50.9180145;2025-02-26 13:20:22.0840148;12151871001;NULL;NULL;200;NULL;121,519434;121,519434;56,432985;56,432985;0;48,695;40,48;7,737985;8,215;9739;8096;0;11286,597;72,824434;NULL;NULL;NULL;NULL;NULL;NULL;65,086449;65,086449;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;56,432985;121,519434;0;0;224;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0122643115224322;0,0122643115224322;NULL;0,120661752518086;0,104106130594426;0,976331360946746;1;0,0125616281654002;200;20,8212261188853;Abfüllanlage 4-E2G;NULL;31012025;NULL;2025-01-31 09:16:19.7520141;2025-01-31 10:23:35.8530120;31012025000;NULL;NULL;200;NULL;67,26835;67,26835;8,116717;8,116717;0;0,845;0,825;7,271717;0,02;169;165;0;1623,3434;66,42335;NULL;NULL;NULL;NULL;NULL;NULL;59,151633;59,151633;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8,116717;67,26835;0;0;9;2025-04-10 07:44:25.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,110968616590146;0,110968616590146;NULL;0,200255815957718;0,570908414165921;0,970618556701031;1;0,114327730315924;200;114,181682833184;Abfüllanlage 4-E2G;NULL;90728699;NULL;2025-10-22 08:10:16.6460113;2025-10-22 10:59:57.9030151;07233388001;NULL;NULL;200;NULL;169,687616;169,687616;33,980932;33,980932;0;19,4;18,83;14,580932;0,57;3880;3766;0;6796,1864;144,133333;6,154283;NULL;NULL;NULL;NULL;NULL;129,552401;129,552401;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,980932;169,687616;0;0;196;2025-10-23 01:36:53.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,352259304660262;0,361046006201377;NULL;0,690575736448794;0,560949237749785;0,932025227750526;0,975663208039437;0,387377932969447;200;112,189847549957;Abfüllanlage 4-E2G;NULL;94334299;NULL;2026-02-18 16:27:32.6160125;2026-02-18 17:24:10.6810150;07234317001;NULL;NULL;200;NULL;56,634416;55,256116;38,158533;38,158533;0;21,405;19,95;16,753533;1,455;4281;3990;0;7631,7066;33,839766;0,01135;NULL;NULL;NULL;NULL;NULL;17,086233;17,086233;NULL;NULL;NULL;NULL;NULL;1,3783;NULL;1,3783;NULL;NULL;38,158533;56,634416;0;0;70;2026-03-03 15:33:31.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,278108321456124;0,278108321456124;NULL;0,283864353061891;0,992744499783073;0,986882927274386;1;0,281804775186673;200;198,548899956615;Abfüllanlage 4-E2G;NULL;88124799;NULL;2025-07-09 12:14:08.0580139;2025-07-10 01:11:54.4070129;07242158001;NULL;NULL;200;NULL;777,772484;777,772484;220,781883;220,781883;0;219,18;216,305;1,601883;2,875;43836;43261;0;44156,3766;84,801301;473,791183;NULL;NULL;NULL;NULL;NULL;83,199418;83,199418;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;220,781883;777,772484;0;0;179;2025-07-11 06:07:29.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,554814848656761;0,588660323882402;NULL;0,613387837241157;0,967385625816737;0,992041807258662;0,942504235715397;0,593382576797911;200;193,477125163347;Abfüllanlage 4-E2G;NULL;88656999;NULL;2025-07-18 00:00:12.7110137;2025-07-18 18:06:32.8340148;07217455001;NULL;NULL;200;NULL;1086,335381;1023,875698;628,0329;628,0329;0;607,55;602,715;20,4829;4,835;121510;120543;0;125606,58;339,175699;77,149999;NULL;NULL;NULL;NULL;NULL;318,692799;318,692799;NULL;NULL;NULL;NULL;NULL;1,721483;NULL;NULL;NULL;60,7382;628,0329;1086,335381;0;0;891;2025-07-18 22:24:32.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,433821289301845;0,433821289301845;NULL;0,511078159125302;0,858851648383373;0,988337753700882;1;0,438940319417505;200;171,770329676675;Abfüllanlage 4-E2G;NULL;86824399;NULL;2025-07-04 03:32:28.8100128;2025-07-04 13:38:03.8180084;09049452001;NULL;NULL;200;NULL;605,583466;605,583466;309,500483;309,500483;0;265,815;262,715;43,685483;3,1;53163;52543;0;61900,0966;294,468466;45,3;NULL;NULL;NULL;NULL;NULL;250,782983;250,782983;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;309,500483;605,583466;0;0;340;2025-07-04 16:53:44.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,495186046892331;0,495186046892331;NULL;0,550388048828653;0,937291035061551;0,959897677062608;1;0,515873783972115;200;187,45820701231;Abfüllanlage 4-E2G;NULL;91808599;NULL;2025-08-06 23:15:31.4860076;2025-08-07 11:45:43.6590118;07240619001;NULL;NULL;200;NULL;750,202883;750,202883;412,902701;412,902701;0;387,01;371,49;25,892701;15,52;77402;74298;0;82580,5402;205,076217;158,116666;NULL;NULL;NULL;NULL;NULL;179,183516;179,183516;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;412,902701;750,202883;0;0;375;2025-08-07 23:28:24.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,375192610599412;0,375192610599412;NULL;0,466933904994772;0,815133501823898;0,985757575757576;1;0,380613469098696;200;163,02670036478;Abfüllanlage 4-E2G;NULL;86473999;NULL;2025-03-11 02:03:32.9270019;2025-03-11 03:30:15.0550079;07232381001;NULL;NULL;200;NULL;86,702134;86,702134;40,484166;40,484166;0;33;32,53;7,484166;0,47;6600;6506;0;8096,8332;53,702134;NULL;NULL;NULL;NULL;NULL;NULL;46,217968;46,217968;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,484166;86,702134;0;0;158;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,550841360553634;0,576570229349947;NULL;0,63554099088813;0,912779284976253;0,993900415243799;0,955376001939398;0,580108651235966;200;182,555856995251;Abfüllanlage 4-E2G;NULL;90769099;NULL;2025-10-30 08:42:56.7810058;2025-10-31 05:06:07.7840118;08481199001;NULL;NULL;200;NULL;1223,183385;1168,600052;742,693235;742,693235;0;677,915;673,78;64,778235;4,135;135583;134756;0;148538,647;331,228684;159,456368;NULL;NULL;NULL;NULL;NULL;266,450449;266,450449;NULL;NULL;NULL;NULL;NULL;54,583333;NULL;54,583333;NULL;NULL;742,693235;1223,183385;0;0;739;2025-10-31 11:28:48.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,696466335818971;0,696466335818971;NULL;0,73755167312843;0,980700919141455;0,962877624167947;1;0,723317603751369;200;196,140183828291;Abfüllanlage 4-E2G;NULL;86870699;NULL;2025-08-08 03:09:39.4400024;2025-08-08 09:00:39.8980102;09049452001;NULL;NULL;200;NULL;351,007633;351,007633;258,886267;258,886267;0;253,89;244,465;4,996267;9,425;50778;48893;0;51777,2534;83,897766;13,219867;NULL;NULL;NULL;NULL;NULL;78,901499;78,901499;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;258,886267;351,007633;0;0;237;2025-08-09 03:20:24.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,00580900072020544;0,00580900072020544;NULL;0,0425312211659184;0,147963870799899;0,923076923076923;1;0,0062930841135559;200;29,5927741599798;Abfüllanlage 4-E2G;NULL;31012025;NULL;2025-01-31 10:31:08.9080047;2025-01-31 12:55:45.0990142;31012025111;NULL;NULL;200;NULL;144,603184;144,603184;6,15015;6,15015;0;0,91;0,84;5,24015;0,07;182;168;0;1230,03;143,693184;NULL;NULL;NULL;NULL;NULL;NULL;138,453034;138,453034;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,15015;144,603184;0;0;16;2025-04-10 07:44:25.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,254956009517592;0,254956009517592;NULL;0,313727771364941;0,838505716616595;0,969184055817559;1;0,263062529750887;200;167,701143323319;Abfüllanlage 4-E2G;NULL;87377099;NULL;2025-08-14 02:23:22.0530090;2025-08-14 07:17:34.5100097;07234040001;NULL;NULL;200;NULL;294,207617;294,207617;92,3011;92,3011;0;77,395;75,01;14,9061;2,385;15479;15002;0;18460,22;194,629267;22,18335;NULL;NULL;NULL;NULL;NULL;179,723167;179,723167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,3011;294,207617;0;0;164;2025-08-18 15:32:24.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0132628961968535;0,0132628961968535;NULL;0,436158757056946;0,0436215943616718;0,697095435684647;1;0,0190259403776291;200;8,72431887233436;Abfüllanlage 4-E2G;NULL;92364399;NULL;2025-10-19 23:06:29.9090118;2025-10-20 00:09:49.9840087;09606297001;NULL;NULL;200;NULL;63,334583;63,334583;27,623933;27,623933;0;1,205;0,84;26,418933;0,365;241;168;0;5524,7866;62,113183;0,0164;NULL;NULL;NULL;NULL;NULL;35,69425;35,69425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27,623933;63,334583;0;0;32;2025-10-20 07:26:22.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,453625732468332;0,453625732468332;NULL;0,551089406442962;0,83829677095173;0,981923890063425;1;0,461976469926841;200;167,659354190346;Abfüllanlage 4-E2G;NULL;88129199;NULL;2025-08-20 12:54:33.9070129;2025-08-20 14:36:57.0770111;07469683001;NULL;NULL;200;NULL;102,386167;102,386167;56,423932;56,423932;0;47,3;46,445;9,123932;0,855;9460;9289;0;11284,7864;42,7;12,386167;NULL;NULL;NULL;NULL;NULL;33,576068;33,576068;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;56,423932;102,386167;0;0;105;2025-08-21 07:43:26.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,302332078524989;0,302332078524989;NULL;0,405739318613218;0,777298063837715;0,95862676056338;1;0,315380386780888;200;155,459612767543;Abfüllanlage 4-E2G;NULL;85309899;NULL;2025-01-31 16:39:23.4360046;2025-01-31 18:45:27.6350097;07232462001;NULL;NULL;200;NULL;126,069983;126,069983;51,151549;51,151549;0;39,76;38,115;11,391549;1,645;7952;7623;0;10230,3098;86,309983;NULL;NULL;NULL;NULL;NULL;NULL;74,918434;74,918434;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;51,151549;126,069983;0;0;222;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,098934472111387;0,0989378591963743;NULL;0,656907519992454;0,1688173407407;0,892156862745098;0,999965765531873;0,110897380637694;200;33,76346814814;Abfüllanlage 4-E2G;NULL;93141899;NULL;2026-01-21 19:02:23.6230010;2026-01-21 19:43:47.0850067;09351698001;NULL;NULL;200;NULL;41,391033;41,389616;27,18915;27,18915;0;4,59;4,095;22,59915;0,495;918;819;0;5437,83;36,799616;NULL;NULL;NULL;NULL;NULL;NULL;14,200466;14,200466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,001417;27,18915;41,391033;0;0;29;2026-01-22 17:03:10.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,663453462676644;0,663453462676644;NULL;0,760591528816049;0,886961730131729;0,983454109267183;1;0,67461557832222;200;177,392346026346;Abfüllanlage 4-E2G;NULL;88657499;NULL;2025-08-28 15:13:58.5950012;2025-08-29 06:12:59.9820098;08324123001;NULL;NULL;200;NULL;899,023117;899,023117;683,789367;683,789367;0;606,495;596,46;77,294367;10,035;121299;119292;0;136757,8734;278,81175;13,716367;NULL;NULL;NULL;NULL;NULL;201,517383;201,517383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;683,789367;899,023117;0;0;840;2025-09-24 17:31:47.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,405702468937433;0,405702468937433;NULL;0,526247066858951;0,804020680030113;0,958850155781553;1;0,423113524559786;200;160,804136006023;Abfüllanlage 4-E2G;NULL;85383399;NULL;2025-02-03 16:41:07.2330017;2025-02-03 20:02:08.5350036;07325339001;NULL;NULL;200;NULL;201,0217;201,0217;105,78708;105,78708;0;85,055;81,555;20,73208;3,5;17011;16311;0;21157,416;115,9667;NULL;NULL;NULL;NULL;NULL;NULL;95,23462;95,23462;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;105,78708;201,0217;0;0;192;2025-04-10 07:47:21.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,589881589858003;0,589881589858003;NULL;0,629475878218989;0,95604297041277;0,980185643235192;1;0,601805988415669;200;191,208594082554;Abfüllanlage 4-E2G;NULL;85781399;NULL;2025-04-14 01:26:33.5930023;2025-04-14 17:03:42.8440093;07231326001;NULL;NULL;200;NULL;937,154184;937,154184;589,915953;589,915953;0;563,985;552,81;25,930953;11,175;112797;110562;0;117983,1906;373,169184;NULL;NULL;NULL;NULL;NULL;NULL;347,238231;347,238231;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589,915953;937,154184;0;0;600;2025-04-15 22:02:44.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0820918793909984;0,084468561841115;NULL;0,400171620745445;0,264118015617989;0,799191374663073;0,97186311216489;0,105692534377921;200;52,8236031235978;Abfüllanlage 4-E2G;NULL;12345678;NULL;2026-03-25 08:56:16.0250091;2026-03-25 09:32:23.1090087;12345678910;NULL;NULL;200;NULL;36,118067;35,101817;14,046751;14,046751;0;3,71;2,965;10,336751;0,745;742;593;0;2809,3502;31,391817;NULL;NULL;NULL;NULL;NULL;NULL;21,055066;21,055066;NULL;NULL;NULL;NULL;NULL;1,01625;NULL;1,01625;NULL;NULL;14,046751;36,118067;0;0;40;2026-03-25 10:16:30.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,294673182743042;0,294673182743042;NULL;0,372038797083497;0,81531857054931;0,971460279293443;1;0,303330140227002;200;163,063714109862;Abfüllanlage 4-E2G;NULL;87619199;NULL;2025-05-14 21:45:44.4070129;2025-05-15 12:36:55.8490142;07217510001;NULL;NULL;200;NULL;891,1907;891,1907;331,557516;331,557516;0;270,325;262,61;61,232516;7,715;54065;52522;0;66311,5032;618,151833;2,713867;NULL;NULL;NULL;NULL;NULL;556,919317;556,919317;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;331,557516;891,1907;0;0;714;2025-05-15 18:58:48.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,0943419675705275;0,0943419675705275;NULL;0,41960574052643;0,271767860396687;0,82730455075846;1;0,114035354313035;200;54,3535720793374;Abfüllanlage 4-E2G;NULL;91237499;NULL;2025-07-15 20:50:12.9900054;2025-07-15 21:27:47.5540008;07240589001;NULL;NULL;200;NULL;37,576066;37,576066;15,767133;15,767133;0;4,285;3,545;11,482133;0,74;857;709;0;3153,4266;33,291066;NULL;NULL;NULL;NULL;NULL;NULL;21,808933;21,808933;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15,767133;37,576066;0;0;24;2025-07-15 22:49:13.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
0,648618170406083;0,648618170406083;NULL;0,666370297962854;0,97993661941852;0,993288694868648;1;0,653000657066631;200;195,987323883704;Abfüllanlage 4-E2G;NULL;86102599;NULL;2025-05-18 23:43:27.4790039;2025-05-19 16:09:11.9830017;07250924001;NULL;NULL;200;NULL;985,741734;985,741734;656,869013;656,869013;0;643,69;639,37;13,179013;4,32;128738;127874;0;131373,8026;237,78525;104,266484;NULL;NULL;NULL;NULL;NULL;224,606237;224,606237;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;656,869013;985,741734;0;0;646;2025-05-20 00:15:23.000;F07AFA54-6864-41C7-8CF0-F4F92F7B7C4F;C8EB00B5-3D04-47E8-9B32-96D06816C51C
